artistName,endTime,source,trackName,valence,duration_ms
Sam Tompkins,2019-09-19 05:06,0,You Broke My Heart So Gently,0.399,203634.0
Piso 21,2019-09-19 05:06,0,Pa' Olvidarme De Ella,0.637,227234.0
Lukas Graham,2019-09-19 05:09,0,Everything That Isn't Me,0.263,197747.0
Lukas Graham,2019-09-19 05:09,0,Not a Damn Thing Changed,0.388,193520.0
Piso 21,2019-09-19 05:09,0,Pa' Olvidarme De Ella,0.637,227234.0
Lukas Graham,2019-09-19 05:14,0,Stick Around,0.126,192613.0
Lukas Graham,2019-09-19 05:15,0,Mama Said,0.591,206903.0
Piso 21,2019-09-19 05:34,0,Pa' Olvidarme De Ella,0.637,227234.0
Smino,2019-09-19 05:36,0,Wild Irish Roses,0.634,169320.0
John K,2019-09-19 05:39,0,if we never met,0.331,144427.0
Piso 21,2019-09-19 06:02,0,Pa' Olvidarme De Ella,0.637,227234.0
suggi,2019-09-19 06:36,0,bell's palsy,0.5,192664.0
Piso 21,2019-09-19 06:45,0,Pa' Olvidarme De Ella,0.637,227234.0
Sam Tompkins,2019-09-19 06:48,0,You Broke My Heart So Gently,0.399,203634.0
Mikey Mike,2019-09-19 06:52,0,Yasmin you will never hear this,0.404,208092.0
Lil Nas X,2019-09-19 06:54,0,Panini - DaBaby Remix,0.496,151040.0
Jidenna,2019-09-19 06:59,0,Some Kind of Way,0.593,235213.0
Jidenna,2019-09-19 07:02,0,Chief Don't Run,0.321,227320.0
Kojey Radical,2019-09-19 07:05,0,Can't Go Back,,
Sadboy Loko,2019-09-19 08:10,0,Gang Signs,0.16,227814.0
Joel Adams,2019-09-19 08:14,0,Please Don't Go,0.235,210580.0
Dan Owen,2019-09-19 08:17,0,Made to Love You,0.128,207867.0
Freya Ridings,2019-09-19 08:21,0,Lost Without You,0.0976,225853.0
Calum Scott,2019-09-19 08:25,0,Dancing On My Own,0.236,260285.0
The Fray,2019-09-19 08:29,0,How to Save a Life,0.361,262533.0
A Great Big World,2019-09-19 08:33,0,Say Something,0.0765,229400.0
OneRepublic,2019-09-19 08:37,0,Apologize,,
Adele,2019-09-19 08:42,0,When We Were Young,0.273,290907.0
JP Cooper,2019-09-19 08:45,0,September Song - Guitar Acoustic,,
Bruno Mars,2019-09-19 08:49,0,When I Was Your Man,0.387,213827.0
Sam Smith,2019-09-19 08:52,0,Too Good At Goodbyes,0.476,201000.0
Grace Carter,2019-09-19 10:30,0,Silence,0.383,219013.0
Camila Cabello,2019-09-19 10:33,0,Consequences,0.43,178467.0
Labrinth,2019-09-19 10:38,0,Jealous,0.0935,287693.0
Little Mix,2019-09-19 11:45,0,Love Me or Leave Me,0.367,206493.0
Jasmine Thompson,2019-09-19 11:49,0,Like I'm Gonna Lose You,0.153,232339.0
Michael Schulte,2019-09-19 11:53,0,You Said You'd Grow Old With Me,0.289,224743.0
Beyoncé,2019-09-19 11:57,0,If I Were a Boy,0.427,249147.0
James Arthur,2019-09-19 12:00,0,Say You Won't Let Go,0.494,211467.0
Beyoncé,2019-09-19 12:05,0,Broken-Hearted Girl,0.159,277627.0
gnash,2019-09-19 12:09,0,"i hate u, i love u (feat. olivia o'brien)",0.18,251034.0
Lewis Capaldi,2019-09-19 12:15,0,Someone You Loved,0.446,182161.0
Adele,2019-09-19 12:20,0,Someone Like You,0.285,285040.0
Rihanna,2019-09-19 16:16,0,Stay - Album Version (Edited),0.125,240707.0
Adele,2019-09-19 19:43,0,Someone Like You,0.285,285040.0
Becky G,2019-09-19 19:50,0,Bubalu,0.253,228493.0
Big Heath,2019-09-19 19:53,0,Pablo,0.836,214923.0
BROCKHAMPTON,2019-09-19 19:54,0,FACE,0.678,259000.0
Y2K,2019-09-19 19:56,0,Lalala,0.496,160627.0
Lizzo,2019-09-19 20:00,0,Juice,0.843,195145.0
Cuco,2019-09-19 20:03,0,Bossa No Sé (feat. Jean Carter),0.433,201264.0
Lizzo,2019-09-19 20:06,0,Tempo (feat. Missy Elliott),0.588,175343.0
Lizzo,2019-09-19 20:12,0,Truth Hurts,0.412,173325.0
Willie Nelson,2019-09-19 20:15,0,On the Road Again - Live,0.802,153107.0
Los Rivera Destino,2019-09-19 20:21,0,Flor (feat. Benito Martínez),0.559,173782.0
gianni & kyle,2019-09-19 20:24,0,do u even miss me at all?,0.452,177627.0
Ella Fitzgerald,2019-09-19 21:29,0,Dream A Little Dream Of Me - Single Version,0.394,185160.0
Los Rivera Destino,2019-09-19 21:40,0,Dura (Cha Cha Cha),0.908,170822.0
Becky G,2019-09-20 00:04,0,Bubalu,0.253,228493.0
Bazzi,2019-09-20 00:07,0,I.F.L.Y.,0.554,165714.0
GoldLink,2019-09-20 00:10,0,"U Say (feat. Tyler, The Creator & Jay Prince)",0.458,201240.0
Big Heath,2019-09-20 00:13,0,Biggy,0.399,188000.0
Sam Tompkins,2019-09-20 00:14,0,You Broke My Heart So Gently,0.399,203634.0
Rex Orange County,2019-09-20 00:14,0,Sunflower,0.567,252231.0
Piso 21,2019-09-20 00:18,0,Pa' Olvidarme De Ella,0.637,227234.0
Blitzen Trapper,2019-09-20 00:22,0,Furr,0.495,247507.0
Becky G,2019-09-20 01:02,0,Bubalu,0.253,228493.0
Rich Brian,2019-09-20 01:11,0,Vacant,0.301,152521.0
Kevin Gates,2019-09-20 01:11,0,2 Phones,0.554,240000.0
Los Rivera Destino,2019-09-20 01:11,0,Dura (Cha Cha Cha),0.908,170822.0
Kevin Gates,2019-09-20 01:15,0,Really Really,0.278,232093.0
Piso 21,2019-09-20 01:17,0,Pa' Olvidarme De Ella,0.637,227234.0
Kevin Gates,2019-09-20 01:18,0,Big Gangsta,0.346,243463.0
Kevin Gates,2019-09-20 01:19,0,Me Too,0.36,202301.0
Kevin Abstract,2019-09-20 01:19,0,Peach,0.421,176732.0
Kevin Abstract,2019-09-20 01:19,0,Empty,0.504,194337.0
BROCKHAMPTON,2019-09-20 01:21,0,SUGAR,0.516,204533.0
BROCKHAMPTON,2019-09-20 01:22,0,GUMMY,0.792,261000.0
BROCKHAMPTON,2019-09-20 01:22,0,BLEACH,0.718,273151.0
BROCKHAMPTON,2019-09-20 01:22,0,BLEACH,0.718,273151.0
BROCKHAMPTON,2019-09-20 01:22,0,BOOGIE,0.28,193155.0
BROCKHAMPTON,2019-09-20 01:22,0,BOOGIE,0.28,193155.0
BROCKHAMPTON,2019-09-20 01:22,0,SWAMP,0.4,251964.0
BROCKHAMPTON,2019-09-20 01:22,0,JOHNNY,0.869,251909.0
BROCKHAMPTON,2019-09-20 01:22,0,RENTAL,0.514,213659.0
BROCKHAMPTON,2019-09-20 01:23,0,FACE,0.678,259000.0
BROCKHAMPTON,2019-09-20 01:23,0,GOLD,0.29,266000.0
BROCKHAMPTON,2019-09-20 01:26,0,BOOGIE,0.28,193155.0
BROCKHAMPTON,2019-09-20 01:29,0,ALASKA,0.405,199195.0
BROCKHAMPTON,2019-09-20 01:30,0,CINEMA 2,0.707,38617.0
BROCKHAMPTON,2019-09-20 01:33,0,HOTTIE,0.774,197148.0
BROCKHAMPTON,2019-09-20 01:36,0,ZIPPER,0.687,202087.0
BROCKHAMPTON,2019-09-20 01:37,0,CINEMA 1,0.322,45591.0
BROCKHAMPTON,2019-09-20 01:39,0,LIQUID,0.531,82286.0
BROCKHAMPTON,2019-09-20 03:02,0,TEAM,0.267,273682.0
Kevin Gates,2019-09-20 03:03,0,Really Really,0.278,232093.0
Vince Staples,2019-09-20 03:03,0,So What? - Episode 01,0.832,125149.0
Billie Eilish,2019-09-20 03:03,0,&burn (with Vince Staples),0.346,179016.0
Denzel Curry,2019-09-20 03:03,0,RICKY,0.521,147867.0
Denzel Curry,2019-09-20 03:03,0,CLOUT COBAIN | CLOUT CO13A1N,0.588,231333.0
Vince Staples,2019-09-20 03:09,0,Norf Norf,0.0922,183160.0
Vince Staples,2019-09-20 03:16,0,Big Fish,0.763,198133.0
Vince Staples,2019-09-20 03:19,0,Home,0.345,211360.0
Kali Uchis,2019-09-20 08:13,0,Only Girl,0.402,222162.0
Vince Staples,2019-09-20 08:13,0,745,0.223,227560.0
Vince Staples,2019-09-20 08:13,0,BagBak,0.923,160507.0
Flume,2019-09-20 08:13,0,"My Boo (feat. Vince Staples, Kučka, Ngaiire, Vera Blue) [Triple J Like A Version]",0.195,231282.0
Earl Sweatshirt,2019-09-20 08:13,0,Burgundy (feat. Vince Staples),0.49,127413.0
Vince Staples,2019-09-20 08:13,0,Big Fish,0.763,198133.0
Vince Staples,2019-09-20 08:13,0,Big Fish,0.763,198133.0
Vince Staples,2019-09-20 08:13,0,Big Fish,0.763,198133.0
Vince Staples,2019-09-20 08:13,0,Señorita,0.17,188027.0
Vince Staples,2019-09-20 08:13,0,Crabs In A Bucket,0.0789,197800.0
Vince Staples,2019-09-20 08:13,0,Lemme Know,0.668,222040.0
Vince Staples,2019-09-20 08:13,0,Home,0.345,211360.0
Good Times Ahead,2019-09-20 08:13,0,Little Bit of This (feat. Vince Staples),0.547,168255.0
Vince Staples,2019-09-20 08:13,0,Feels Like Summer,0.651,149027.0
Vince Staples,2019-09-20 08:13,0,Pimp Hand,0.436,169573.0
Earl Sweatshirt,2019-09-20 08:13,0,Hive (feat. Vince Staples & Casey Veggies),0.782,277240.0
Vince Staples,2019-09-20 08:13,0,Opps (with Yugen Blakrok),0.847,180893.0
Clams Casino,2019-09-20 08:13,0,All Nite,0.736,167760.0
Vince Staples,2019-09-20 08:13,0,Norf Norf,0.0922,183160.0
Vince Staples,2019-09-20 08:13,0,Norf Norf,0.0922,183160.0
Vince Staples,2019-09-20 08:13,0,FUN!,0.457,171107.0
Earl Sweatshirt,2019-09-20 08:14,0,Wool,0.394,153120.0
Vince Staples,2019-09-20 08:14,0,Prima Donna,0.326,210053.0
Flume,2019-09-20 08:14,0,Smoke & Retribution (feat. Vince Staples & Kučka),0.443,241224.0
Vince Staples,2019-09-20 08:14,0,Screen Door,0.0706,247013.0
Vince Staples,2019-09-20 08:14,0,Smile,0.524,260507.0
Vince Staples,2019-09-20 08:14,0,Big Time,0.107,211213.0
Snoh Aalegra,2019-09-20 08:17,0,Nothing Burns Like The Cold,0.351,209912.0
Vince Staples,2019-09-20 08:21,0,Hands Up,0.23,199800.0
Earl Sweatshirt,2019-09-20 08:23,0,Centurion (feat. Vince Staples),0.573,183960.0
X Ambassadors,2019-09-20 09:19,0,Unsteady,0.199,193547.0
Ed Sheeran,2019-09-20 09:25,0,Photograph,0.201,258987.0
Jessie J,2019-09-20 09:29,0,Who You Are,,
Birdy,2019-09-20 09:33,0,Skinny Love,0.169,201080.0
Ne-Yo,2019-09-20 17:34,0,So Sick,0.58,207187.0
Zack Fox,2019-09-20 17:34,0,Square Up,0.616,132923.0
Becky G,2019-09-20 17:38,0,Bubalu,0.253,228493.0
Rex Orange County,2019-09-20 17:47,0,Best Friend,0.32,262231.0
Piso 21,2019-09-20 17:51,0,Pa' Olvidarme De Ella,0.637,227234.0
Yung Gravy,2019-09-20 17:53,0,Whip A Tesla,0.54,153733.0
McCafferty,2019-09-20 17:56,0,Bottom,0.7,225020.0
Ariana Grande,2019-09-20 18:00,0,boyfriend (with Social House),0.702,186107.0
McCafferty,2019-09-20 18:27,0,Beachboy,0.75,199341.0
Sam Tompkins,2019-09-20 18:31,0,You Broke My Heart So Gently,0.399,203634.0
Sadboy Loko,2019-09-20 18:34,0,Que Viva La Raza,0.701,202971.0
Residente,2019-09-20 18:36,0,Bellacoso,0.695,257865.0
Duckwrth,2019-09-20 21:59,0,Crush,0.945,135013.0
Residente,2019-09-20 21:59,0,Bellacoso,0.695,257865.0
Rich Brian,2019-09-20 21:59,0,Curious,0.9,225499.0
Rich Brian,2019-09-20 21:59,0,Curious,0.9,225499.0
Duckwrth,2019-09-20 22:00,0,Crush,0.945,135013.0
Rich Brian,2019-09-20 22:00,0,Curious,0.9,225499.0
Rich Brian,2019-09-20 22:03,0,Curious,0.9,225499.0
khai dreams,2019-09-20 22:05,0,Sunkissed,0.793,126464.0
Duckwrth,2019-09-20 22:08,0,Crush,0.945,135013.0
FINNEAS,2019-09-20 22:10,0,Claudia,0.703,161876.0
La Oreja de Van Gogh,2019-09-20 22:29,0,Rosas,0.528,237027.0
Blitzen Trapper,2019-09-20 22:29,0,Furr,0.495,247507.0
Jidenna,2019-09-20 22:29,0,Long Live the Chief,0.47,160853.0
MEUTE,2019-09-20 22:34,0,Hey Hey,0.179,328944.0
"Daniel, Me Estás Matando",2019-09-20 22:38,0,Diez Pasos Hacia Ti,0.721,209652.0
Ali Gatie,2019-09-20 22:41,0,It's You,0.397,212607.0
suggi,2019-09-20 22:44,0,bell's palsy,0.5,192664.0
Spencer Sutherland,2019-09-20 22:48,0,Tell Me,0.554,198736.0
"Daniel, Me Estás Matando",2019-09-20 22:51,0,¿Qué Se Siente Que Me Gustes Tanto?,0.58,184971.0
suggi,2019-09-20 22:54,0,"happy ending, my ass.",0.573,149125.0
Ski Mask The Slump God,2019-09-20 22:56,0,Catch Me Outside,0.615,145760.0
Smino,2019-09-20 22:59,0,Wild Irish Roses,0.634,169320.0
FINNEAS,2019-09-20 23:02,0,Let's Fall in Love for the Night,0.374,190348.0
Sadboy Loko,2019-09-20 23:06,0,Take a Ride,0.777,242755.0
McCafferty,2019-09-20 23:09,0,Dead-Bird,0.706,180507.0
McCafferty,2019-09-20 23:12,0,Alligator Skin Boots,0.457,142656.0
FINNEAS,2019-09-20 23:15,0,I Lost a Friend,0.216,237020.0
Miles Wesley,2019-09-20 23:18,0,Lil Mama,0.428,171710.0
Farruko,2019-09-20 23:25,0,Delincuente,0.65,396120.0
John K,2019-09-20 23:28,0,if we never met,0.331,144427.0
Big Heath,2019-09-20 23:31,0,Biggy,0.399,188000.0
Easy Life,2019-09-20 23:43,0,Nightmares,0.667,207004.0
Lizzo,2019-09-20 23:46,0,Cuz I Love You,0.52,179979.0
Silvana Estrada,2019-09-20 23:46,0,Tenías Que Ser Tú,0.82,141830.0
David So,2019-09-20 23:46,0,Honeymoon Avenue,0.485,274128.0
Rex Orange County,2019-09-20 23:46,0,Sunflower,0.567,252231.0
David So,2019-09-20 23:47,0,Boys Need Love,0.185,221797.0
David So,2019-09-20 23:50,0,Boys Need Love,0.185,221797.0
David So,2019-09-20 23:54,0,Hold on to Me,0.158,221887.0
David So,2019-09-20 23:59,0,Honeymoon Avenue,0.485,274128.0
David So,2019-09-21 02:35,0,All I Need,0.37,229292.0
bbno$,2019-09-21 02:37,0,flex,0.693,133762.0
bbno$,2019-09-21 02:41,0,wonkybish,0.612,192000.0
bbno$,2019-09-21 02:43,0,money conversation,0.462,128000.0
bbno$,2019-09-21 02:45,0,jurassic,0.641,166957.0
bbno$,2019-09-21 02:48,0,okay,0.896,144348.0
bbno$,2019-09-21 02:51,0,moves,0.813,161633.0
bbno$,2019-09-21 03:03,0,bad girl,0.661,141176.0
David So,2019-09-21 03:06,0,Boys Need Love,0.185,221797.0
David So,2019-09-21 03:10,0,I'll Do,,
Johnny Utah,2019-09-21 03:47,0,Honeypie,,
Tame Impala,2019-09-21 03:47,0,The Less I Know The Better,0.785,216320.0
David So,2019-09-21 03:47,0,Hold on to Me,0.158,221887.0
Beach Bunny,2019-09-21 03:47,0,Prom Queen,0.751,136562.0
boy pablo,2019-09-21 03:48,0,Feeling Lonely,0.885,197947.0
Fitz and The Tantrums,2019-09-21 03:48,0,Out of My League,0.527,209386.0
boy pablo,2019-09-21 20:27,0,Feeling Lonely,0.885,197947.0
Rhys Lewis,2019-09-21 20:28,0,What If,0.313,191733.0
Fitz and The Tantrums,2019-09-21 20:32,0,Out of My League,0.527,209386.0
Johnny Utah,2019-09-21 20:34,0,Honeypie,,
Piso 21,2019-09-21 20:38,0,Pa' Olvidarme De Ella,0.637,227234.0
Sam Tompkins,2019-09-21 20:39,0,You Broke My Heart So Gently,0.399,203634.0
Becky G,2019-09-22 01:38,0,Bubalu,0.253,228493.0
Sam Tompkins,2019-09-22 01:38,0,You Broke My Heart So Gently,0.399,203634.0
Bazzi,2019-09-22 01:39,0,I.F.L.Y.,0.554,165714.0
Fitz and The Tantrums,2019-09-22 01:42,0,Out of My League,0.527,209386.0
Johnny Utah,2019-09-22 01:44,0,Honeypie,,
Becky G,2019-09-22 01:45,0,Bubalu,0.253,228493.0
Becky G,2019-09-22 20:44,0,Bubalu,0.253,228493.0
Piso 21,2019-09-22 20:48,0,Pa' Olvidarme De Ella,0.637,227234.0
Lil Nas X,2019-09-22 20:50,0,Panini - DaBaby Remix,0.496,151040.0
Rich Brian,2019-09-22 20:55,0,Yellow (feat. Bekon),0.0621,291870.0
MEUTE,2019-09-22 23:27,0,You & Me,0.0954,306423.0
Maroon 5,2019-09-22 23:27,0,Feelings,0.746,194773.0
Maroon 5,2019-09-22 23:31,0,Denim Jacket,0.288,232551.0
Maroon 5,2019-09-22 23:32,0,Lucky Strike,0.431,185280.0
Maroon 5,2019-09-22 23:36,0,Plastic Rose,0.477,222885.0
Maroon 5,2019-09-22 23:37,0,Don't Wanna Know - Total Ape Remix,,
Maroon 5,2019-09-22 23:38,0,Cold - Kaskade & Lipless Remix,0.337,213972.0
Maroon 5,2019-09-22 23:43,0,What Lovers Do (feat. SZA) - Slushii Remix,0.482,255040.0
Earl Sweatshirt,2019-09-22 23:54,0,Hive (feat. Vince Staples & Casey Veggies),0.782,277240.0
Ed Sheeran,2019-09-22 23:54,0,Happier,0.236,207520.0
Johnny Utah,2019-09-22 23:57,0,Honeypie,,
Rex Orange County,2019-09-23 00:01,0,Best Friend,0.32,262231.0
Sadboy Loko,2019-09-23 00:05,0,Take a Ride,0.777,242755.0
FINNEAS,2019-09-23 00:08,0,Claudia,0.703,161876.0
Fitz and The Tantrums,2019-09-23 00:11,0,Out of My League,0.527,209386.0
gianni & kyle,2019-09-23 00:14,0,do u even miss me at all?,0.452,177627.0
Maroon 5,2019-09-23 00:15,0,Never Gonna Leave This Bed,0.47,196707.0
"Grover Washington, Jr.",2019-09-23 00:18,0,Just the Two of Us (feat. Bill Withers),0.624,237106.0
FINNEAS,2019-09-23 00:22,0,I Lost a Friend,0.216,237020.0
Lil Nas X,2019-09-23 00:25,0,Panini - DaBaby Remix,0.496,151040.0
Easy Life,2019-09-23 00:27,0,Nightmares,0.667,207004.0
Easy Life,2019-09-23 00:27,0,Nightmares,0.667,207004.0
Maroon 5,2019-09-23 00:31,0,Misery,0.726,216200.0
Maroon 5,2019-09-23 00:34,0,Bet My Heart,0.418,196121.0
Maroon 5,2019-09-23 01:28,0,Best 4 U,0.372,239751.0
Maroon 5,2019-09-23 01:28,0,Sugar,0.884,235493.0
Maroon 5,2019-09-23 01:32,0,Cold - Hot Shade & Mike Perry Remix,0.469,224462.0
Maroon 5,2019-09-23 01:54,0,My Heart Is Open,0.283,236867.0
Maroon 5,2019-09-23 01:55,0,Moves Like Jagger - Studio Recording From The Voice Performance,0.62,201160.0
Maroon 5,2019-09-23 03:15,0,Don't Wanna Know - Ryan Riback Remix,,
Maroon 5,2019-09-23 03:18,0,Help Me Out (with Julia Michaels),0.543,193604.0
Maroon 5,2019-09-23 07:05,0,Wait (feat. A Boogie Wit da Hoodie),0.414,190476.0
Maroon 5,2019-09-23 07:05,0,Help Me Out (with Julia Michaels),0.543,193604.0
Maroon 5,2019-09-23 18:00,0,Wait (feat. A Boogie Wit da Hoodie),0.414,190476.0
Micro Tdh,2019-09-23 18:05,0,Besame Sin Sentir,0.59,248485.0
Johnny Utah,2019-09-23 18:07,0,Honeypie,,
khai dreams,2019-09-23 18:07,0,Sunkissed,0.793,126464.0
suggi,2019-09-23 18:10,0,"fuck u, goodluck.",0.635,200506.0
Maroon 5,2019-09-23 19:19,0,Help Me Out (with Julia Michaels),0.543,193604.0
"Grover Washington, Jr.",2019-09-23 19:22,0,Just the Two of Us (feat. Bill Withers),0.624,237106.0
Micro Tdh,2019-09-23 19:23,0,Besame Sin Sentir,0.59,248485.0
Ariana Grande,2019-09-23 19:27,0,boyfriend (with Social House),0.702,186107.0
McCafferty,2019-09-23 19:30,0,Dead-Bird,0.706,180507.0
suggi,2019-09-23 19:32,0,"happy ending, my ass.",0.573,149125.0
khai dreams,2019-09-23 19:34,0,Sunkissed,0.793,126464.0
"Daniel, Me Estás Matando",2019-09-23 19:38,0,Diez Pasos Hacia Ti,0.721,209652.0
Duckwrth,2019-09-23 19:43,0,Crush,0.945,135013.0
McCafferty,2019-09-23 19:46,0,Alligator Skin Boots,0.457,142656.0
MEUTE,2019-09-23 19:51,0,You & Me,0.0954,306423.0
Mikey Mike,2019-09-23 19:54,0,Yasmin you will never hear this,0.404,208092.0
Sadboy Loko,2019-09-23 19:58,0,Que Viva La Raza,0.701,202971.0
Ella Fitzgerald,2019-09-23 20:01,0,Dream A Little Dream Of Me - Single Version,0.394,185160.0
Yung Gravy,2019-09-23 20:03,0,Whip A Tesla,0.54,153733.0
McCafferty,2019-09-23 20:07,0,Bottom,0.7,225020.0
Jidenna,2019-09-23 20:12,0,Some Kind of Way,0.593,235213.0
Mikey Mike,2019-09-23 20:12,0,Yasmin you will never hear this,0.404,208092.0
Rich Brian,2019-09-23 20:15,0,Vacant,0.301,152521.0
Micro Tdh,2019-09-23 21:27,0,Besame Sin Sentir,0.59,248485.0
bbno$,2019-09-23 21:52,0,nursery,0.83,146286.0
Miles Wesley,2019-09-23 21:55,0,Lil Mama,0.428,171710.0
Ski Mask The Slump God,2019-09-23 21:58,0,Catch Me Outside,0.615,145760.0
Rich Brian,2019-09-23 22:02,0,Yellow (feat. Bekon),0.0621,291870.0
bbno$,2019-09-23 22:09,0,nursery,0.83,146286.0
Jidenna,2019-09-23 22:10,0,Chief Don't Run,0.321,227320.0
La Oreja de Van Gogh,2019-09-23 22:21,0,Rosas,0.528,237027.0
GoldLink,2019-09-23 22:24,0,"U Say (feat. Tyler, The Creator & Jay Prince)",0.458,201240.0
Ella Fitzgerald,2019-09-23 22:27,0,Dream A Little Dream Of Me - Single Version,0.394,185160.0
Lizzo,2019-09-23 22:30,0,Juice,0.843,195145.0
Kojey Radical,2019-09-23 22:33,0,Can't Go Back,,
Cuco,2019-09-23 22:37,0,Bossa No Sé (feat. Jean Carter),0.433,201264.0
Sadboy Loko,2019-09-23 22:40,0,Gang Signs,0.16,227814.0
Willie Nelson,2019-09-23 22:43,0,On the Road Again - Live,0.802,153107.0
Micro Tdh,2019-09-23 22:47,0,Besame Sin Sentir,0.59,248485.0
Big Heath,2019-09-23 22:47,0,Pablo,0.836,214923.0
Y2K,2019-09-23 22:47,0,Lalala,0.496,160627.0
Fitz and The Tantrums,2019-09-23 22:51,0,Out of My League,0.527,209386.0
Johnny Utah,2019-09-23 22:53,0,Honeypie,,
Blitzen Trapper,2019-09-23 22:53,0,Furr,0.495,247507.0
Micro Tdh,2019-09-23 22:53,0,Besame Sin Sentir,0.59,248485.0
Becky G,2019-09-23 22:53,0,Bubalu,0.253,228493.0
Lil Nas X,2019-09-23 22:53,0,Panini - DaBaby Remix,0.496,151040.0
McCafferty,2019-09-23 22:58,0,Bottom,0.7,225020.0
McCafferty,2019-09-24 03:07,0,Bottom,0.7,225020.0
McCafferty,2019-09-24 03:09,0,Dead-Bird,0.706,180507.0
Lizzo,2019-09-24 03:12,0,Tempo (feat. Missy Elliott),0.588,175343.0
gianni & kyle,2019-09-24 03:13,0,do u even miss me at all?,0.452,177627.0
Residente,2019-09-24 04:46,0,Bellacoso,0.695,257865.0
McCafferty,2019-09-24 04:49,0,Dead-Bird,0.706,180507.0
Zack Fox,2019-09-24 04:51,0,Square Up,0.616,132923.0
Los Rivera Destino,2019-09-24 04:54,0,Flor (feat. Benito Martínez),0.559,173782.0
Lizzo,2019-09-24 04:57,0,Cuz I Love You,0.52,179979.0
Jidenna,2019-09-24 05:01,0,Some Kind of Way,0.593,235213.0
Jidenna,2019-09-24 05:04,0,Long Live the Chief,0.47,160853.0
Lizzo,2019-09-24 05:04,0,Truth Hurts,0.412,173325.0
FINNEAS,2019-09-24 05:08,0,I Lost a Friend,0.216,237020.0
Miles Wesley,2019-09-24 05:10,0,Lil Mama,0.428,171710.0
Lizzo,2019-09-24 05:10,0,Tempo (feat. Missy Elliott),0.588,175343.0
Bazzi,2019-09-24 05:13,0,I.F.L.Y.,0.554,165714.0
BROCKHAMPTON,2019-09-24 06:37,0,FACE,0.678,259000.0
Christina Perri,2019-09-24 08:14,0,Jar of Hearts,0.0886,246587.0
One Direction,2019-09-24 08:18,0,Little Things,0.556,219640.0
Passenger,2019-09-24 08:22,0,Let Her Go,0.244,252733.0
Emeli Sandé,2019-09-24 08:26,0,Clown,0.229,221173.0
Clean Bandit,2019-09-24 08:29,0,I Miss You (feat. Julia Michaels) - Acoustic,0.492,216294.0
The Script,2019-09-24 08:34,0,Breakeven,0.529,261427.0
Dean Lewis,2019-09-24 08:35,0,Be Alright,0.443,196373.0
Los Rivera Destino,2019-09-24 16:54,0,Dura (Cha Cha Cha),0.908,170822.0
BROCKHAMPTON,2019-09-24 16:56,0,FACE,0.678,259000.0
Lizzo,2019-09-24 16:56,0,Truth Hurts,0.412,173325.0
Micro Tdh,2019-09-24 17:00,0,Besame Sin Sentir,0.59,248485.0
Fitz and The Tantrums,2019-09-24 17:03,0,Out of My League,0.527,209386.0
Johnny Utah,2019-09-24 17:06,0,Honeypie,,
Rich Brian,2019-09-24 17:08,0,Vacant,0.301,152521.0
GoldLink,2019-09-24 17:29,0,"U Say (feat. Tyler, The Creator & Jay Prince)",0.458,201240.0
Micro Tdh,2019-09-24 17:29,0,Besame Sin Sentir,0.59,248485.0
Los Rivera Destino,2019-09-24 17:29,0,Flor (feat. Benito Martínez),0.559,173782.0
Lil Nas X,2019-09-24 18:07,0,Panini - DaBaby Remix,0.496,151040.0
Rex Orange County,2019-09-24 18:12,0,Best Friend,0.32,262231.0
Rich Brian,2019-09-24 18:16,0,Curious,0.9,225499.0
Residente,2019-09-24 18:20,0,Bellacoso,0.695,257865.0
La Oreja de Van Gogh,2019-09-24 18:24,0,Rosas,0.528,237027.0
Zack Fox,2019-09-24 18:26,0,Square Up,0.616,132923.0
Lizzo,2019-09-24 18:29,0,Cuz I Love You,0.52,179979.0
suggi,2019-09-24 18:32,0,bell's palsy,0.5,192664.0
McCafferty,2019-09-24 18:36,0,Beachboy,0.75,199341.0
Big Heath,2019-09-24 18:39,0,Biggy,0.399,188000.0
Sadboy Loko,2019-09-24 18:42,0,Que Viva La Raza,0.701,202971.0
Yung Gravy,2019-09-24 18:45,0,Whip A Tesla,0.54,153733.0
Spencer Sutherland,2019-09-24 18:48,0,Tell Me,0.554,198736.0
Miles Wesley,2019-09-24 18:48,0,Lil Mama,0.428,171710.0
John K,2019-09-24 18:48,0,if we never met,0.331,144427.0
Dua Lipa,2019-09-24 18:50,0,Homesick,0.399,230480.0
Lewis Capaldi,2019-09-24 18:51,0,Bruises,0.361,220492.0
Kanye West,2019-09-24 18:55,0,Stronger,0.49,311867.0
Kanye West,2019-09-24 18:59,0,Send It Up,0.363,178040.0
Kanye West,2019-09-24 18:59,0,On Sight,0.515,156480.0
Kanye West,2019-09-24 18:59,0,POWER,0.577,292093.0
Kanye West,2019-09-24 19:03,0,I Am A God,0.303,231507.0
Kanye West,2019-09-24 19:07,0,Blood On The Leaves,0.37,359800.0
The Wonder Years,2019-09-24 22:12,0,Cardinals,0.26,194859.0
Pianos Become The Teeth,2019-09-24 22:12,0,The Queen,0.388,224027.0
Iron & Wine,2019-09-24 22:17,0,Passing Afternoon,0.616,240773.0
Benjamin Francis Leftwich,2019-09-24 22:20,0,1904,0.557,247613.0
Harrison Storm,2019-09-24 22:20,0,Sense of Home,0.0904,265840.0
Axel Flóvent,2019-09-24 22:20,0,Dancers,0.296,288887.0
